quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label
2025Q4_PRE,131,1848.T,富士ピー・エス,建設業,0.6740952380952381,32.91770573566084,11.974789915966388,11.491069368684396,13.696060037523461,0.7245142074636797,14.888888888888886,66.66666666666666,87.95379537953795,85.0,533.0,6469,20.04504504504505,11.3,11.3,26.3,11.3,11.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
11.3
<27.3>
10.3
实PER
高值平均
47.3
安值平均
39.7
PBR
0.78
株倡(8/27)
3
543m
最低購人额
5
9.3
5万4300F
1848
建",125.png,0.7293233082706767,0.5792857142857143,0.7343809523809524,中間型
2025Q4_PRE,132,155A.T,情報戦略テクノロジー,情報・通信業,0.6701714285714289,86.74698795180721,87.12273641851107,68.18434024915389,87.6889848812095,0.2152370225729734,47.70797962648557,58.333333333333336,74.45956765412329,50.0,930.0,476,79.53667953667953,37.7,14.5,25.12,14.5,14.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
37.7
(26.12>
30.1
实PER
高值平均
47.6
安值平均
14.5
PBR
5.71
株佰（8/27)
02
6
1万样
1013月
最低購人额
5
10万1300m
155A
情",53.png,0.27450980392156865,0.3492857142857143,0.7241904761904762,中間型
2025Q4_PRE,133,145A.T,Ｌ ｉｓ Ｂ,情報・通信業,0.6699809523809525,82.9984544049459,21.685508735868453,32.812997117017986,38.17307692307692,0.5201808984398886,38.00243605359318,58.333333333333336,76.73363577446533,35.0,1184.0,478,56.61375661375661,65.9,4.11,25.12,4.11,4.11,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<25.12>
65.9
(26.12>
51.9
实PER
高值平均
633.0
安值平均
226.6
PBR
4.11
株（8/27）
00.3
1416
最低購人额
5
14万16009
速D特
145A
情
X",41.png,0.09803921568627451,0.2250952380952381,0.7135714285714285,中間型
2025Q4_PRE,134,202A.T,豆蔵,情報・通信業,0.6673142857142856,44.15182029434548,5.979498861047827,16.796340257563973,17.92177466433158,0.714167240981285,28.19499341238472,75.0,92.12871287128714,0.0,1861.0,414,26.944065484311054,19.3,19.3,26.3,19.3,19.3,medium,medium,low,low,low,"2020
株伍指标
予想PER
（倍）
<26.3>
19.3
<27.3>
16.4
实PER
高值平均
19.7
安值平均
11.2
PBR
9.94
株佰（8/27)
1741月
最低購人额
5
0.6
17万41009
202A
情",211.png,0.5686274509803921,0.6199047619047618,0.6239523809523809,中間型
2025Q4_PRE,135,2449.T,プラップジャパン,サービス業,0.6653333333333332,19.01639344262296,9.227683049147451,8.369316575423442,10.606060606060597,0.7976561539731447,9.098786828422877,66.66666666666666,93.23630136986301,25.0,1089.0,5097,21.948488241881293,14.6,14.6,25.8,14.6,14.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.8>
14.6
<26-8>
11.4
实PER
高值平均
23.5
安值平均
17.6
PBR
0-99
株幅(8/27)
11539
十万件
最低購人额
11万53009
速特
2449
H",375.png,0.573170731707317,0.4433809523809524,0.6185714285714285,中間型
2025Q4_PRE,136,2410.T,キャリアデザインセンター,サービス業,0.6652571428571428,22.105843439911798,18.19637139807897,11.304815520165445,18.799999999999994,0.44282712577775285,19.76744186046512,75.0,92.67782426778243,85.0,2215.0,5002,17.944621938232164,10.3,10.3,25.9,10.3,10.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
10.3
<26.9>
9.9
实PER
高值平均
11.9
安值平均
6.7
PBR
2.77
株倡(8/27)
3
2303m
拮器线
最低購人额
23万3009
2410
H",356.png,0.8495934959349594,0.4643333333333334,0.6990476190476189,中間型
2025Q4_PRE,137,1828.T,田辺工業,建設業,0.6636190476190477,24.865446716899896,6.961733517750113,14.226336701960008,22.283865002311607,0.9199266298597296,21.993741618238715,66.66666666666666,86.08534322820037,0.0,2320.0,4659,50.845253576072814,9.5,9.5,26.3,9.5,9.5,medium,medium,low,low,low,"2695
株伍指标
海正格
予想PER
（倍）
<26.3>
9.5
<27.3>
9.2
实PER
高值平均
8.3
安值平均
5.4
PBR
1.05
株（8/27)
2
2450
最低購人额
5
0.9
24万5000m
1828
建",117.png,0.8383458646616542,0.5816666666666667,0.6162380952380953,中間型
2025Q4_PRE,138,1899.T,福田組,建設業,0.6623619047619047,34.28571428571428,41.851106639839045,15.245102721980505,20.98976109215016,0.06042483994204384,23.04421768707483,50.0,99.4358251057828,100.0,7050.0,6276,30.073800738007385,10.1,10.1,25.12,10.1,10.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
10.1
(26.12>
9.6
实PER
高值平均
11.8
安值平均
9.1
PBR
0-54
株（8/27)
2
5590m
最低購人额
5
55万9000P
1899
建",152.png,0.8195488721804511,0.4091904761904762,0.6794761904761905,中間型
2025Q4_PRE,139,2768.T,双日,卸売業,0.6621333333333334,21.690490988191424,10.27879470571671,7.955590170470887,11.223628691983123,0.6279007724122138,20.61767229053474,58.333333333333336,96.45320197044335,80.0,3916.0,6535,21.01359703337453,7.0,7.0,26.3,7.0,7.0,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
7.0
<27.3>
6.4
实PER
高值平均
7.9
安值平均
5.0
PBR
98-0
株倡(8/27)
3
3860m
最低購人额
5
1.7
38万6000F
2768
卸",492.png,0.96,0.5831428571428571,0.6427142857142857,中間型
2025Q4_PRE,140,2903.T,シノブフーズ,食料品,0.6605333333333335,60.30534351145038,3.740296400846854,20.176102136751407,25.283018867924522,0.6870346610848648,22.396856581532422,58.333333333333336,88.23529411764706,70.0,1470.0,6470,53.444676409185796,10.5,10.5,26.3,10.5,10.5,medium,medium,low,low,low,"1666
株伍指标
（倍）
予想PER
<26.3>
10.5
<27.3>
10.1
实PER
高值平均
37.3
安值平均
29.3
PBR
1.18
株佰（8/27)
2
15369
最低購人额
5
67
15万36009
2903
食",545.png,0.8469387755102041,0.5934761904761904,0.6603333333333333,中間型
2025Q4_PRE,141,2122.T,インタースペース,サービス業,0.6597333333333333,38.92013498312712,33.2254584681769,22.72489878680984,58.271077908217705,0.2941470799731909,14.431934493346976,66.66666666666666,83.2771409305462,85.0,1235.0,4785,32.085561497326196,49.6,14.9,25.9,14.9,14.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
49.6
<26.9>
14.9
实PER
高值平均
46.7
安值平均
36.9
PBR
1.07
株倡(8/27)
2
947A
最低購人额
9万4700F
2122",227.png,0.10569105691056911,0.3659523809523809,0.7336190476190476,中間型
2025Q4_PRE,142,1762.T,高松コンストラクショングループ,建設業,0.6581714285714285,21.607331688403253,17.227319062181444,10.794236539507722,14.586709886547823,0.3745234992652302,19.029126213592228,66.66666666666666,96.10027855153204,80.0,3450.0,6272,16.005379959650302,14.7,14.7,26.3,14.7,14.7,medium,medium,low,low,low,"3535
株伍指标
（倍）
予想PER
<26.3>
14.7
<27.3>
11.5
实PER
高值平均
12.9
安值平均
9.9
PBR
0-84
7
株倡(8/27)
3290m
最低購人额
5
4.7
32万9000用
1762
建",82.png,0.34210526315789475,0.5396190476190476,0.6572857142857144,中間型
2025Q4_PRE,143,2180.T,サニーサイドアップグループ,サービス業,0.655809523809524,38.53211009174311,39.81481481481482,19.415532757054603,31.20567375886525,0.21681010590776295,29.126213592233007,58.333333333333336,90.41916167664671,80.0,755.0,4298,39.04235727440146,9.1,9.1,26.6,9.1,9.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.6>
9.1
<27.6>
8.6
实PER
高值平均
13.4
安值平均
8.5
PBR
2.27
株倡(8/27)
691月
最低購人额
5
23
6万9100F
2180",260.png,0.9105691056910569,0.717952380952381,0.7028095238095238,中間型
2025Q4_PRE,144,2341.T,アルバイトタイムス,サービス業,0.6553904761904762,20.4225352112676,13.245033112582782,17.247352565784897,35.91549295774647,0.7467607437571746,7.947019867549665,75.0,88.60103626943005,60.0,171.0,5774,16.326530612244895,51.5,1.15,26.2,1.15,1.15,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.2>
51.5
<27.2>
20.7
实PER
高值平均
91.8
安值平均
889
PBR
1.15
株倡(8/27)
170F
最低購人额
5
15.3
1万7000P
2341
0",330.png,0.07317073170731707,0.2763333333333333,0.6891428571428572,中間型
2025Q4_PRE,145,2158.T,ＦＲＯＮＴＥＯ,サービス業,0.6549714285714285,71.84466019417475,79.39189189189189,71.95635645758361,127.0718232044199,0.19107072508542566,37.32782369146006,50.0,86.13138686131386,85.0,1062.0,4594,51.06685633001422,47.6,9.0,26.3,9.0,9.0,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
47.6
<27.3>
39.8
实PER
高值平均
安值平均
PBR
9-62
株佰（8/27)
3
7529
最低購人额
5
9.9
7万5200m9
速大特
2158",245.png,0.11382113821138211,0.4315714285714286,0.7399999999999999,中間型
2025Q4_PRE,146,1418.T,インターライフホールディングス,建設業,0.6526476190476191,28.353658536585357,7.948717948717943,11.196531453141723,13.59999999999999,0.8181697664909703,23.54166666666667,58.333333333333336,87.16356107660455,50.0,421.0,6535,46.68989547038327,10.5,10.5,26.2,10.5,10.5,medium,medium,low,low,low,"83
株伍指标
（倍）
予想PER
<26.2>
10.5
<27.2>
10.2
实PER
高值平均
8.4
安值平均
4.5
PBR
1.54
株倡(8/27)
2
428m
最低購人额
5
8.0
4万2800F
1418
建",21.png,0.7819548872180451,0.4768571428571429,0.6457142857142857,中間型
2025Q4_PRE,147,1949.T,住友電設,建設業,0.6518476190476189,32.710272603770704,2.403844950216927,11.361013987298556,13.186809312741389,0.7746756047147971,20.114942098743104,66.66666666666666,88.62690680116481,0.0,6701625344.0,6271,56.617643055663166,18.3,18.3,26.3,18.3,18.3,medium,medium,low,low,low,"7210
株伍指标
（倍）
予想PER
<26.3>
18.3
<27.3>
17.6
实PER
高值平均
12.3
安值平均
8.2
PBR
2.10
株倡(8/27)
6760F
最低購人额
5
1.7
67万60009
1949
建",176.png,0.16917293233082706,0.5329047619047619,0.5634761904761905,中間型
2025Q4_PRE,148,1443.T,技研ホールディングス,建設業,0.6514666666666667,32.258064516129025,28.125,24.72155580560922,37.810945273631845,0.3248737044262152,33.333333333333336,66.66666666666666,88.8086642599278,55.00000000000001,246.0,2005,37.43016759776536,7.4,7.4,26.3,7.4,7.4,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
7.4
<27.3>
7.1
实PER
高值平均
11.2
安值平均
7.4
PBR
0-35
株（8/27)
2
2429
最低購人额
5
.5
2万4200F
L
1443
建",35.png,0.9398496240601504,0.5816190476190477,0.6758095238095237,中間型
2025Q4_PRE,149,2221.T,岩塚製菓,食料品,0.6448761904761904,20.93023255813953,4.24323421316406,5.860810992915674,9.121061359867323,0.74821925081567,15.710144927536229,75.0,87.88732394366198,90.0,3120.0,6532,18.90243902439024,16.9,16.9,26.3,16.9,16.9,medium,medium,low,low,low,"550
株伍指标
布正格
予想PER
（倍）
<26.3>
16.9
<27.3>
20.5
实PER
高值平均
11.4
安值平均
9.1
PBR
0.45
株倡（8/27)
万排
3050m
最低購人额
5
1.4
30万5000m
2221
食",285.png,0.5306122448979592,0.5958571428571429,0.6692380952380953,中間型
2025Q4_PRE,150,1491.T,中外鉱業,非鉄金属,0.6420190476190475,67.96875,11.979166666666675,44.51022929283799,60.86956521739131,0.5731177360793581,48.275862068965516,58.333333333333336,61.07954545454546,20.0,1075.0,6276,91.96428571428572,20.7,18.1,26.3,18.1,18.1,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
20.7
<27.3>
18.1
实PER
高值平均
31.2
安值平均
20.8
PBR
2.00
株倡(8/27)
56m
最低購人额
5
5600F9
5.9
1491
罪",45.png,0.32571428571428573,0.5611428571428572,0.6590952380952382,中間型
2025Q4_PRE,151,2224.T,コモ,食料品,0.6384,7.629870129870131,5.573248407643305,4.192297728332909,5.5118110236220375,0.5363974289220749,11.504424778761058,83.33333333333334,97.5,75.0,3315.0,6535,15.706806282722518,26.3,10.0,10.0,10.0,10.0,medium,medium,low,low,low,"10
株伍指标
予想PER
（倍）
<26.3>
125.9
<27.3>
90.6
实PER
高值平均
285.7
安值平均
249.4
PBR
5-67
株倡(8/27)
2
3260m
最低購人额
5
21
32万6000F
2224
食",287.png,0.24489795918367346,0.2580952380952381,0.5592857142857143,中間型
2025Q4_PRE,152,2499.T,日本和装ホールディングス,サービス業,0.6381333333333333,19.86970684039089,10.510510510510507,11.713250517598343,23.60248447204969,0.720159744551834,17.58530183727034,58.333333333333336,92.46231155778895,65.0,368.0,3944,26.460481099656352,10.9,10.9,25.12,10.9,10.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
10.9
<26.12>
9.9
实PER
高值平均
14.8
安值平均
10.7
PBR
0.91
株倡(8/27)
361月
最低購人额
3万6100F
2499",404.png,0.7886178861788617,0.4126666666666666,0.637047619047619,中間型
2025Q4_PRE,153,1963.T,日揮ホールディングス,建設業,0.6366476190476191,13.576532531026707,22.614697523345505,10.344916823469912,12.139917695473246,0.030613001724716926,30.805417833715698,66.66666666666666,97.92477302204928,100.0,1510.0,6533,24.43345694272765,19.3,19.3,26.3,19.3,19.3,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
19.3
<27.3>
12.1
实PER
高值平均
17.1
安值平均
11.2
PBR
68-0
株（8/27)
2
1400F
最低購人额
5
0.1
14万月
造速才特
1963
建
6转亏估",185.png,0.15037593984962405,0.5353333333333334,0.6187142857142858,中間型
2025Q4_PRE,154,1941.T,中電工,建設業,0.6358857142857143,20.67381316998469,17.78774289985052,9.648033316130363,11.144578313253017,0.43944391134889893,13.793103448275868,50.0,96.56862745098039,85.0,3940.0,6276,18.496240601503764,12.7,12.7,26.3,12.7,12.7,medium,medium,low,low,low,"4010
株伍指标
（倍）
予想PER
<26.3>
12.7
<27.3>
12.3
实PER
高值平均
15.7
安值平均
10.8
PBR
0-92
株幅(8/27)
3860m
最低購大额
5
9.1
38万6000F
1941
建",170.png,0.575187969924812,0.5649047619047618,0.6365714285714285,中間型
2025Q4_PRE,155,1776.T,三井住建道路,建設業,0.6358476190476189,35.86142322097379,-7.814485387547654,8.386787744786554,10.899182561307907,0.8798793200126297,9.147180192572213,66.66666666666666,89.12776412776412,0.0,1451.0,6273,40.600775193798455,32.6,1.05,26.3,1.05,1.05,medium,medium,low,low,low,"株伍指标
1628
海正餐
予想PER
（倍）
<26.3>
32.6
<27.3>
28.5
实PER
高值平均
37.1
安值平均
24.2
PBR
1.05
株倡(8/27)
1485F
最低購人额
5
1.2
14万85009
1776
建",89.png,0.022556390977443608,0.3694285714285714,0.5344285714285715,中間型
2025Q4_PRE,156,1835.T,東鉄工業,建設業,0.6351619047619048,32.26299694189603,11.18251928020566,7.677683494276673,8.94941634241244,0.5513396659136343,20.11510791366906,50.0,94.84649122807018,55.00000000000001,4325.0,6276,26.461988304093566,12.4,12.4,26.3,12.4,12.4,medium,medium,low,low,low,"4500
株伍指标
（倍）
予想PER
<26.3>
12.4
<27.3>
12.0
实PER
高值平均
12.1
安值平均
9.1
PBR
1.25
株倡(8/27)
2
4325F
最低購人额
5
0.1
43万25009
1835
建",120.png,0.5977443609022557,0.5656666666666667,0.6066666666666667,中間型
2025Q4_PRE,157,1301.T,極洋,水産・農林業,0.6344761904761904,20.60975609756097,9.161147902869748,10.750642655162086,12.899543378995437,0.5463872426771554,19.956140350877195,66.66666666666666,94.73180076628353,85.0,4945.0,6274,14.335260115606928,6.9,6.9,26.3,6.9,6.9,medium,medium,low,low,low,"株伍指标
1915EK
予想PER
（倍）
<26.3>
6.9
<27.3>
6.4
实PER
高值平均
7.6
安值平均
6.0
PBR
0-83
株佰（8/27)
8
4760m
最低購人额
5
0.7
47万6000P
N
1301",1.png,1.0,0.5893809523809523,0.6442857142857142,中間型
2025Q4_PRE,158,1450.T,ＴＡＮＡＫＥＮ,建設業,0.6338666666666667,13.919999999999998,1.9327129563350143,8.61923225501086,9.826589595375722,0.8578162749438001,15.991471215351815,66.66666666666666,93.6842105263158,15.0,1424.0,1760,34.0235294117647,10.4,10.4,26.3,10.4,10.4,medium,medium,low,low,low,"1520栋E楼
株伍指标
予想PER
（倍）
<26.3>
10.4
<27.3>
8.7
实PER
高值平均
10.0
安值平均
6.5
PBR
1.55
株幅(8/27)
14429
最低購人额
0.7
14万4200m
1450
建",40.png,0.7894736842105263,0.5816190476190476,0.5339047619047619,中間型
2025Q4_PRE,159,2332.T,クエスト,情報・通信業,0.633752380952381,14.48066717210008,2.442333785617379,8.772335195354074,9.551374819102755,0.6618524493620567,17.2883787661406,75.0,97.16859716859717,70.0,1510.0,5812,14.567526555386955,9.4,9.4,26.3,9.4,9.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
9.4
<27.3>
9.0
实PER
高值平均
11.3
安值平均
8.2
PBR
1.13
株幅(8/27)
1493m
十万样
最低購人额
5
0.9
14万93009
2332
情",324.png,0.9411764705882353,0.6011428571428571,0.5695714285714286,中間型
2025Q4_PRE,160,211A.T,カドス・コーポレーション,建設業,0.6332952380952379,70.28849756463096,-1.8358531317494653,15.35453480765129,23.271889400921665,0.8582924715988585,19.14634146341463,50.0,84.95327102803738,5.0,4545.0,400,90.00836120401338,7.8,7.8,25.7,7.8,7.8,medium,medium,low,low,low,"5350
株伍指标
予想PER
（倍）
<25.7>
7.8
(26.7>
7.4
实PER
高值平均
6.3
安值平均
4.8
PBR
1.01
株倡(8/27)
4675F
最低購人额
46万75009
211A
建",224.png,0.9323308270676691,0.43457142857142855,0.5710476190476189,中間型
2025Q4_PRE,161,2664.T,カワチ薬品,小売業,0.6315809523809525,16.45021645021645,6.9775849602313755,5.084201965268864,6.779053084648501,0.6252362362190806,10.495626822157433,58.333333333333336,97.49588138385502,95.0,2959.0,5774,9.592592592592597,14.0,14.0,26.3,14.0,14.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
14.0
<27.3>
12.8
实PER
高值平均
13.3
安值平均
10.6
PBR
0-55
株倡(8/27)
2
28129
最低購人额
5
13
28万12009
速1特
2664
低
3",441.png,0.6875,0.6000476190476189,0.6255714285714286,中間型
2025Q4_PRE,162,2730.T,エディオン,小売業,0.6311619047619047,20.34463590883824,2.6066350710900466,8.358411229211216,11.10557768924303,0.7244947987165977,10.284237726098189,58.333333333333336,97.04168534289556,65.0,2165.0,5953,17.21710882512182,14.9,14.9,26.3,14.9,14.9,medium,medium,low,low,low,"2140
株伍指标
（倍）
予想PER
<26.3>
14.9
<27.3>
13.9
实PER
高值平均
15.1
安值平均
11.7
PBR
0-97
株佰(8/27)
2043m
最低購人额
5
6.5
20万4300F
2730
增",472.png,0.6666666666666666,0.6064761904761904,0.5687619047619047,中間型
2025Q4_PRE,163,2303.T,ドーン,情報・通信業,0.6281142857142857,9.8901098901099,11.827956989247301,10.16597926926483,12.082957619476996,0.3061655964541865,21.501976284584977,75.0,97.34181954324224,25.0,2600.0,5897,29.288910989557436,17.6,17.6,26.5,17.6,17.6,medium,medium,low,low,low,"株伍指标
E格
予想PER
（倍）
<26.5>
17.6
<27.5>
16.9
实PER
高值平均
20.3
安值平均
14.3
PBR
2.82
株倡(8/27)
2554m
最低購人额
6.0
25万54009
2303
情",308.png,0.6274509803921569,0.727952380952381,0.5119047619047619,中間型
2025Q4_PRE,164,1822.T,大豊建設,建設業,0.627009523809524,24.66165413533834,5.336721728081328,7.997001227055319,8.455882352941169,0.8136968811671532,11.50202976995941,58.333333333333336,93.0415263748597,50.0,829.0,6276,16.106442577030823,18.3,18.3,26.3,18.3,18.3,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
18.3
<27.3>
17.5
实PER
高值平均
23.0
安值平均
17.3
PBR
1.07
株倡(8/27)
2
8329
最低購人额
5
5.3
8万3200P9
1822
建",114.png,0.16917293233082706,0.5329047619047619,0.6083809523809524,中間型
2025Q4_PRE,165,1840.T,土屋ホールディングス,建設業,0.6266285714285715,13.27433628318584,10.344827586206895,9.549831355163148,12.875536480686689,0.7018532318116484,21.161825726141082,50.0,97.33840304182509,55.00000000000001,256.0,6276,26.108374384236456,14.3,14.3,25.1,14.3,14.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.10>
14.3
<26.10>
11.3
实PER
高值平均
28.9
安值平均
19.3
PBR
0-54
株倡(8/27)
10
十万排
255F
最低購人额
2万5500F9
1840
建",121.png,0.39097744360902253,0.3396190476190476,0.5700952380952381,中間型
2025Q4_PRE,166,1959.T,クラフティア,建設業,0.6254095238095236,40.82677165354332,17.01014066077855,12.428314057124618,17.964273677114928,0.14621092329451946,38.51926684947323,66.66666666666666,96.03973687743321,70.0,7154.0,6276,7.5951270867799625,15.5,7.0,7.0,7.0,7.0,medium,medium,low,low,low,"株伍指标
7:306
（倍）
予想PER
<26.3>
15.5
<27.3>
15.1
实PER
高值平均
14.6
安值平均
9'8
PBR
1.59
株倡(8/27)
7026m
最低購人额
5
9.6
70万2600F
1959
建",181.png,0.2932330827067669,0.23885714285714288,0.6532857142857142,中間型
2025Q4_PRE,167,2393.T,日本ケアサプライ,サービス業,0.6249142857142858,11.27123005661348,7.2420634920634885,8.456277425055731,10.976789168278533,0.7564562366992792,11.54025127966496,66.66666666666666,94.20479302832244,70.0,2162.0,5452,11.78903826266804,17.8,17.8,26.3,17.8,17.8,medium,medium,low,low,low,"154
株伍指标
（倍）
予想PER
<26.3>
17.8
<27.3>
16.9
实PER
高值平均
18.6
安值平均
14.5
PBR
2.01
株幅(8/27)
10
2175F
万标
最低購人额
5
21万7500m
2393",352.png,0.4715447154471545,0.5882380952380952,0.6124285714285714,中間型
2025Q4_PRE,168,2304.T,ＣＳＳホールディングス,サービス業,0.6245714285714286,27.66497461928934,13.160854893138364,11.952086568286745,14.943820224719095,0.4783921727568725,21.953675730110778,66.66666666666666,91.70464904284412,95.0,1006.0,5898,9.58605664488017,9.6,9.6,25.9,9.6,9.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
9.6
<26.9>
8.2
实PER
高值平均
18.0
安值平均
7.1
PBR
1.71
2
株（8/27)
995P9
最低購人额
5
9万9500P
2304
升",309.png,0.8902439024390244,0.4664285714285714,0.7033809523809523,中間型
2025Q4_PRE,169,1905.T,テノックス,建設業,0.6215619047619048,17.096219931271484,15.999999999999993,9.965392312680004,14.975450081833053,0.4630474972463263,18.487394957983195,50.0,96.73527324343506,75.0,1363.0,6534,21.587867975022302,14.1,14.1,26.3,14.1,14.1,medium,medium,low,low,low,"1374
株伍指标
（倍）
予想PER
<26.3>
14.1
<27.3>
9.0
实PER
高值平均
15.5
安值平均
11.7
PBR
0.70
株佰（8/27)
2
13729
最低購人额
5
5.9
13万72009
全速の特
1905
建",155.png,0.41353383458646614,0.546952380952381,0.6013809523809523,中間型
2025Q4_PRE,170,2325.T,ＮＪＳ,サービス業,0.6210285714285714,61.56069364161849,-3.119584055459268,18.082292379569918,20.967741935483875,0.7506500246319769,26.02308499475341,58.333333333333336,82.81481481481482,45.0,5590.0,5823,63.92961876832845,25.8,16.0,25.12,16.0,16.0,medium,medium,low,low,low,"6200
株伍指标
予想PER
（倍）
<25.12>
25.8
(26.12>
22.4
实PER
高值平均
16.0
安值平均
10.9
PBR
2.10
株倡(8/27)
2
6360F
最低購人额
5
63万60009
2325
H",318.png,0.27235772357723576,0.3611428571428572,0.5850000000000001,中間型
2025Q4_PRE,171,2053.T,中部飼料,食料品,0.6186285714285714,30.81570996978853,9.689677010766307,8.975907322054983,11.057979677226548,0.584755578593247,19.921619856303074,58.333333333333336,93.21851453175456,45.0,1732.0,6276,16.08579088471851,12.4,12.4,26.3,12.4,12.4,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
12.4
<27.3>
12.1
实PER
高值平均
21.8
安值平均
17.4
PBR
0.75
株佰（8/27)
17329
最低購人额
5
5.3
17万32009
2053
食
大",212.png,0.7857142857142857,0.6028095238095238,0.6100476190476191,中間型
2025Q4_PRE,172,1783.T,ｆａｎｔａｓｉｓｔａ,不動産業,0.6185904761904761,65.71428571428572,11.538461538461542,27.51091002438711,35.849056603773576,0.6541107889896477,30.76923076923077,50.0,80.55555555555556,25.0,58.0,6535,44.99999999999999,35.3,13.9,25.9,13.9,13.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
35.3
<26.9>
26.8
实PER
高值平均
24.5
安值平均
13.9
PBR
1.78
株倡(8/27)
67A
CIA
最低購人额
6700P
1783
宋",93.png,0.25,0.3851904761904762,0.649047619047619,中間型
2025Q4_PRE,173,167A.T,リョーサン菱洋ホールディングス,卸売業,0.6182857142857142,17.612293144208046,12.68403171007928,7.931915649846988,8.48733744010952,0.36959612119939356,20.12034599473487,66.66666666666666,94.1640378548896,90.0,2985.0,470,14.45552147239264,19.6,19.6,26.3,19.6,19.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
19.6
<27.3>
18.1
实PER
高宿平均
安值平均
PBR
0.91
株倡(8/27)
29359
最低購人额
5
29万35009
7.1
167A
卸",62.png,0.32,0.5732380952380952,0.6324761904761904,中間型
2025Q4_PRE,174,2288.T,丸大食品,食料品,0.6161142857142858,21.172248803827753,11.871893981225835,6.749678157321452,7.292197858235605,0.5288611565941159,16.142557651991616,50.0,96.29277566539925,90.0,2026.0,6276,12.493059411438079,9.7,9.7,26.3,9.7,9.7,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
9.7
<27.3>
9.6
实PER
高值平均
8'8
安值平均
6.9
PBR
0.72
株倡(8/27)
7
1981月
最低購人额
5
8.6
19万8100m
速肉特
2288
食
特试色",299.png,0.8979591836734694,0.5965238095238095,0.630095238095238,中間型
2025Q4_PRE,175,1826.T,佐田建設,建設業,0.6140571428571429,19.979612640163104,6.515837104072397,9.859435556310865,11.053984575835486,0.8403802670980023,15.230635335073972,50.0,90.8179012345679,45.0,1177.0,6276,36.384704519119346,23.2,1.29,26.3,1.29,1.29,medium,medium,low,low,low,"1267
株伍指标
（倍）
予想PER
<26.3>
23.2
<27.3>
24.8
实PER
高值平均
66.5
安值平均
37.0
PBR
1.29
株倡(8/27)
1224m
最低購人额
5
4.0
12万2400m
1826
建",115.png,0.09774436090225563,0.38761904761904764,0.5830952380952381,中間型
2025Q4_PRE,176,2353.T,日本駐車場開発,不動産業,0.6125714285714285,32.870370370370374,9.961685823754785,9.627543552435853,13.157894736842103,0.6338252493110987,17.427385892116188,41.66666666666667,94.4078947368421,60.0,287.0,5452,23.175965665236053,19.7,19.7,25.7,19.7,19.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.7>
19.7
(26.7>
17.8
实PER
高值平均
19.0
安值平均
11.8
PBR
5.28
株倡(8/27)
6
296H
最低購人额
5
2万9600F
2353
宋",336.png,0.375,0.43799999999999994,0.6037142857142856,中間型
